-43.817	12.369	11.80217
-318.804	13.4	13.42302
-89.144	14.915	4.99295
-311.311	14.972	11.20738
293.532	14.074	6.67417
-252.307	13.451	16.98522
-288.384	15.202	10.44808
189.955	11.932	19.61339
229.428	13.219	14.19191
46.424	14.581	8.73041
221.074	15.106	5.90787
160.837	13.33	7.71317
-185.364	12.573	18.95263
40.192	11.973	16.65759
-5.98	12.782	7.02819
-8.344	12.707	14.41326
-7.55	13.962	5.82169
-317.087	14.921	15.01231
93.665	12.695	13.00119
-17.434	15.341	19.46364
-206.422	14.211	2.51341
120.618	14.219	11.02019
85.982	11.715	6.48103
-110.083	13.393	14.75457
-349.66	12.898	5.40002
-145.696	15.043	16.04628
16.034	13.748	7.30333
-301.84	14.684	13.20297
-337.408	13.508	17.88242
132.712	14.475	17.00917
-260.27	12.439	14.39976
214.066	12.09	3.37103
113.638	12.73	3.0684
-327.881	12.797	5.48386
-249.86	13.38	4.71302
-134.903	14.688	19.29368
-273.175	13.763	8.96797
-21.026	14.95	7.51549
-294.625	14.827	6.98562
-94.638	13.715	11.15941
-204.969	14.968	10.7158
45.752	12.142	4.51239
-53.423	14.251	8.72683
-277.093	12.039	16.12405
165.208	12.969	6.46085
125.612	15.034	16.55534
60.432	15.056	18.82905
-322.526	15.2	14.65134
231.336	12.37	18.95005
14.137	12.159	19.15266
-150.882	11.899	11.25165
331.747	14.675	16.90742
-322.395	14.243	10.66858
96.974	12.705	7.05241
140.66	14.727	13.7714
-25.294	14.57	10.66345
22.859	13.561	18.63231
139.321	12.064	19.80275
28.129	11.757	8.78849
-310.684	12.522	17.31251
-305.737	12.236	2.92649
-114.352	14.825	5.76116
25.274	14.442	9.13468
-130.019	15.192	6.045
280.719	15.139	5.00483
310.129	13.795	11.6489
-112.966	14.965	10.46297
-196.11	13.805	3.93396
-348.36	14.218	13.24368
338.425	12.488	19.98505
-151.745	13.633	9.92191
119.998	14.707	4.9211
-34.66	12.44	7.94795
-183.682	14.894	4.16217
-188.246	11.7	5.43974
-110.217	13.128	16.58821
-252.884	13.318	5.54915
-205.102	11.766	12.13772
-231.691	14.009	11.68687
-100.844	12.168	4.26575
-99.473	13.266	19.43847
-28.336	12.279	8.6663
247.713	12.835	6.79673
71.693	14.279	4.87822
7.01	12.066	4.4772
217.536	12.793	12.43252
-9.133	13.716	14.72718
-30.07	14.284	14.01432
336.463	12.276	3.43818
332.957	12.227	7.4522
-228.214	14.976	16.67557
105.339	14.414	8.74864
-311.737	11.969	6.35922
95.366	15.137	18.63027
-98.206	12.468	6.63162
-47.514	11.534	2.34845
60.848	14.141	7.9796
-163.999	11.987	10.096
-164.947	14.182	7.14263
-279.918	14.319	15.24394
-293.371	12.074	17.80779
-232.944	13.898	2.08588
-212.026	14.817	13.78924
-102.523	15.148	15.03293
-259.384	15.231	2.84006
52.626	12.274	16.94913
-191.51	12.76	3.43492
-162.184	13.525	11.95319
239.418	12.152	14.20019
8.807	14.413	3.63366
-273.95	12.626	18.20755
239.742	12.523	8.58045
-247.043	15.326	17.77524
-167.852	14.182	8.06372
102.998	13.311	2.23632
218.958	14.406	16.11405
-251.743	13.718	9.46927
-261.164	11.906	18.34267
69.431	14.142	16.99375
50.63	15.471	3.34209
62.217	14.83	14.71191
270.82	13.721	4.5103
23.749	12.233	10.03118
21.042	13.537	10.63836
-71.776	15.377	7.87522
-258.571	11.728	2.88416
213.988	11.965	3.52697
-43.132	14.991	9.93591
87.624	14.73	5.8734
170.541	15.141	4.41117
-314.911	14.621	15.33121
282.663	13.739	4.30554
-12.907	12.419	19.17764
120.144	14.107	17.56078
-236.135	14.094	8.68369
-319.908	13.517	6.28256
-143.896	14.422	8.24114
173.649	12.759	14.14833
-154.719	14.668	16.069
-82.143	12.266	9.57646
-236.669	15.154	19.70807
-290.652	13.497	19.01782
225.268	14.161	10.91075
151.019	12.785	12.74263
-277.397	13.278	6.60623
-14.557	14.327	5.10903
-64.864	12.541	19.28327
-162.873	13.111	19.76106
-242.478	11.646	8.00628
15.471	12.738	10.1922
-223.068	13.223	8.5289
326.386	11.894	18.17612
332.844	11.502	18.88369
151.948	14.685	9.20224
167.016	13.773	12.73825
317.052	13.619	10.79603
-41.495	12.661	9.14494
-210.035	11.71	11.11178
140.701	12.903	5.54117
-123.219	12.324	11.71699
194.318	14.716	10.78284
-37.125	13.754	2.23531
299.637	13.016	10.67621
190.826	12.725	14.03831
-286.323	13.02	9.99078
74.967	13.851	6.04882
-260.644	12.399	17.19158
18.859	11.701	17.10919
-226.916	14.706	8.69671
33.592	12.135	10.13788
141.382	14.355	10.15566
337.883	13.621	18.12803
-335.981	14.459	16.82782
-105.322	13.723	3.59374
-34.274	12.241	9.47156
-330.579	12.255	14.89601
125.651	12.54	14.61943
-283.672	13.937	16.47361
188.849	13.506	18.4128
216.868	11.79	19.45777
-262.052	12.442	18.10267
-236.541	12.187	6.23293
135.095	12.722	19.27627
-185.909	13.509	15.50034
189.574	14.973	11.39759
308.98	13.642	11.28109
98.397	14.808	18.90266
176.323	13.114	5.42064
267.705	12.097	12.61911
164.191	12.751	19.27435
318.635	13.044	19.85591
-66.062	12.173	11.29656
-64.391	12.101	8.53993
-59.563	14.076	4.28904
49.169	13.363	12.14646
18.471	14.918	19.06912
203.482	13.523	5.17961
-272.8	13.998	14.64828
304.565	13.556	12.95881
197.537	15.347	13.9033
219.928	14.13	19.17944
304.662	13.083	3.4768
74.197	13.64	15.81341
-49.901	15.247	11.44442
229.013	15.06	7.68771
43.235	12.187	18.22331
-173.714	15.387	18.74447
-153.273	14.035	4.26132
115.103	13.019	7.03461
103.144	13.984	8.13296
-241.063	14.134	10.17577
324.697	13.203	2.34664
261.409	13.557	12.22928
-265.971	14.244	19.25192
-177.932	14.835	4.98217
-217.173	12.745	17.07434
59.944	13.392	13.1578
-141.044	12.798	19.69417
-308.179	13.807	9.31741
4.662	13.086	8.10142
307.174	15.251	12.49026
85.853	13.196	7.22369
-245.015	13.366	17.78956
170.981	12.206	7.316
287.81	11.633	18.64906
313.751	14.785	19.93129
111.235	14.52	9.36713
-204.173	11.737	16.18716
269.507	13.145	8.10258
-93.308	11.644	15.34081
146.355	13.218	18.44226
87.535	12.345	13.28173
-222.216	15.077	11.87825
345.516	15.187	14.19534
122.051	15.058	16.71294
-264.75	12.271	8.38612
-60.932	15.284	12.76593
90.935	14.055	4.34725
190.737	15.404	16.88864
-291.49	14.562	16.25186
204.364	13.205	10.97245
-229.998	14.516	14.35699
106.02	12.616	19.29015
-242.975	13.59	18.417
-179.853	14.669	12.78816
-248.044	12.124	16.66554
-209.265	11.635	7.43726
34.476	12.721	15.22578
147.234	13.578	7.35884
209.256	14.24	17.66166
253.89	14.347	15.42494
-276.244	14.759	14.34673
339.656	14.603	6.2463
-290.184	12.202	8.23008
-68.63	14.864	4.65109
-273.569	14.451	15.99801
209.633	12.752	11.3114
-343.898	11.716	16.79407
46.856	12.152	15.8157
127.876	13.181	13.47188
185.161	15.045	16.38181
-61.971	14.922	16.14281
-257.265	15.218	5.80353
89.164	12.585	12.29085
313.679	15.103	9.43711
-87.851	12.055	3.76124
-199.507	12.595	16.337
-83.323	13.151	3.27483
-224.199	14.697	11.27582
241.828	14.693	19.17288
101.998	12.386	6.01653
-192.229	13.892	3.63482
-109.288	13.293	15.55377
-202.601	14.852	2.6314
340.197	13.405	5.47599
-87.218	12.797	7.19469
204.325	14.546	2.14612
12.59	14.848	11.51493
-53.294	13.663	7.7183
-125.67	12.65	9.81054
285.794	14.541	10.28672
322.551	13.394	8.20632
82.784	11.511	10.12457
42.692	11.522	3.36965
125.094	13.789	13.84945
283.134	13.314	8.0846
94.023	14.968	18.7078
-310.156	12.136	16.85729
210.216	12.933	4.46686
-261.838	15.031	2.50374
-40.096	13.949	14.48835
276.593	14.76	14.01852
-215.253	13.272	7.86695
-257.908	13.18	15.68829
289.121	12.499	6.76538
-180.37	15.109	14.9085
-126.597	12.666	12.81854
41.924	15.262	8.55574
-116.337	12.658	9.90178
-102.755	14.863	3.71968
304.491	12.359	2.5651
-319.326	11.93	2.16297
-195.076	11.918	5.95421
207.865	14.652	14.0955
243.912	12.599	16.34801
216.738	13.578	16.95927
286.352	14.773	4.62953
0.943	14.003	10.41024
-307.968	15.185	16.7397
166.871	13.945	17.07972
-135.501	14.225	12.99779
-73.252	15.322	19.14227
119.249	13.268	9.00615
88.776	14.26	10.41834
67.471	13.475	16.71983
36.684	14.073	4.5374
-189.888	14.806	3.06468
109.885	12.001	6.6877
-282.668	15.163	8.35351
98.691	15.291	3.20382
-305.25	11.953	5.35521
-101.81	14.566	10.17835
-242.649	13.125	16.92002
-310.871	12.284	9.20689
299.691	11.929	12.88301
262.691	13.843	13.8339
-325.107	13.129	9.46739
19.079	13.323	6.93278
158.406	14.306	14.59922
241.861	15.234	9.5412
21.242	15.086	12.11053
-115.802	14.75	18.10056
-71.109	15.131	7.31064
1.622	13.47	13.86851
-168.647	14.131	11.80813
-221.382	11.894	14.04254
94.596	12.98	11.93634
0.322	12.531	13.18854
-281.13	13.004	5.95005
-303.754	12.195	19.15147
-270.088	12.276	15.2721
-145.954	11.517	11.36173
-110.823	12.121	3.58941
-131.286	15.026	14.1008
-345.438	13.204	15.48028
-305.321	12.009	5.47003
281.271	14.828	2.77431
-143.351	13.843	11.99231
-34.361	14.839	11.83255
228.432	15.021	2.1808
139.3	14.764	7.40897
44.443	12.214	6.53518
-63.896	14.509	6.93814
75.516	15.486	3.73889
283.703	11.558	11.18616
-141.285	14.385	16.22136
-101.556	13.166	8.44941
-305.163	15.061	6.24085
-125.025	11.642	3.30412
129.314	15.108	18.52154
211.765	11.729	10.89916
-17.206	15.413	18.69085
346.419	15.295	12.48607
-83.698	15.032	12.8109
-250.018	15.237	5.44863
-85.2	14.54	8.919
-327.259	13.516	7.49678
-180.983	11.855	17.66904
63.097	14.63	5.69091
182.858	12.425	17.5559
-304.723	12.612	8.7079
-192.823	12.739	9.35677
-270.498	14.326	8.98358
287.664	15.463	12.69517
-44.13	12.2	4.88564
228.964	12.004	19.59258
-121.417	12.488	15.74656
-12.725	14.409	10.05786
161.869	15.258	19.63233
63.053	11.777	14.91605
-0.741	12.644	16.85042
-81.511	12.359	16.97561
117.394	13.726	8.80498
-85.346	12.341	12.01874
-40.508	13.126	16.97025
-70.746	12.687	10.16452
89.828	13.062	15.50194
-321.2	14.743	18.23783
-69.656	15.027	11.04479
134.362	13.571	10.95893
312.482	13.69	10.55404
-200.674	12.073	2.03622
33.865	13.821	8.81685
306.0	13.41	17.63578
-182.222	14.84	3.83955
-35.0	14.145	13.75803
-315.794	14.414	11.03895
174.013	12.779	9.14687
-154.08	14.68	13.77014
-329.78	14.773	18.72928
-342.019	13.936	11.74605
250.379	13.45	11.19302
171.61	11.719	4.69829
-97.53	11.667	18.32718
74.896	12.645	16.61591
-347.298	12.226	3.50365
33.482	12.91	12.52309
207.339	13.051	13.28917
-292.36	13.921	2.52881
-294.048	14.195	14.50909
-288.001	12.317	17.20082
144.738	13.149	6.77512
165.118	13.875	9.81733
-288.935	14.354	17.29254
153.149	13.883	5.06595
272.227	15.024	2.54757
55.248	14.932	6.37029
199.293	14.607	17.69009
295.098	12.577	16.92363
160.321	12.397	9.65881
-166.882	13.201	6.37807
-118.836	11.908	17.93879
330.173	12.273	18.77249
-23.468	14.342	7.0386
-84.125	13.869	7.24649
-111.946	11.908	8.64181
148.477	13.213	4.31902
-113.04	14.902	5.77132
128.945	12.128	12.08719
212.266	13.29	6.56727
-173.423	15.225	3.20113
-66.865	12.642	11.24705
283.271	14.234	13.38826
309.1	14.942	16.41116
-172.277	12.321	19.58128
-168.599	13.48	17.9847
56.121	12.517	3.54523
-34.738	12.63	18.85632
76.069	15.352	11.18788
176.698	14.515	16.8952
-221.634	13.977	5.46433
-155.219	15.185	13.97691
90.888	12.36	12.21022
-50.347	12.352	18.02269
333.567	14.105	16.6103
-120.084	12.817	8.26813
66.246	13.028	10.89957
-287.219	13.914	4.55158
-2.105	14.708	15.32939
44.065	13.643	5.96002
-324.792	15.382	5.72647
-236.786	13.427	5.10665
263.976	14.445	15.02637
-310.523	13.83	10.26454
24.58	12.702	18.42379
5.243	13.22	6.55781
38.864	15.051	16.45438
-222.56	13.483	10.16729
286.572	13.063	7.63335
156.519	14.729	10.57889
-122.493	13.641	19.45356
143.323	14.361	16.52318
-210.275	11.635	18.40798
-287.162	13.253	5.03341
160.661	14.858	10.56168
-286.648	12.452	9.53556
-46.984	14.762	18.07395
191.343	13.498	12.14362
249.639	15.17	6.4094
-229.779	11.976	14.71653
275.896	14.524	2.64361
259.219	12.326	3.70534
-122.124	11.724	10.76205
272.485	12.696	5.07213
283.737	15.229	19.31678
-212.502	14.449	11.68339
-145.286	14.838	2.54506
328.202	14.42	8.33438
226.674	11.533	16.25596
-35.47	12.597	6.03214
263.641	13.816	17.97155
-301.652	13.799	17.21988
-25.523	13.525	8.97038
92.058	13.319	4.70702
-41.403	13.705	18.37964
-226.049	12.503	13.33282
-167.142	13.17	6.84325
68.354	14.663	8.70961
-274.464	13.869	3.9447
-341.761	13.541	12.27343
-17.752	13.015	11.61856
-181.347	14.477	2.87735
-307.227	13.356	6.68589
56.975	12.22	4.79814
244.604	14.618	17.60754
344.116	15.136	18.98734
8.402	15.292	10.96947
-338.419	14.208	5.09844
-56.982	15.444	10.98646
304.923	14.175	6.38421
157.278	13.94	8.45888
-120.0	13.387	8.65478
214.898	11.91	16.57811
-93.116	14.582	4.40753
196.432	11.684	2.58665
346.243	14.542	3.48247
166.47	14.895	4.18092
127.051	12.997	9.72479
-223.639	11.528	10.04622
-55.54	15.014	8.1485
300.979	12.663	11.71958
150.55	12.496	12.67003
319.409	14.153	16.28575
-279.099	12.48	12.42718
76.969	13.265	19.54148
-5.191	12.538	15.93803
-150.356	15.495	13.24842
41.263	12.564	10.56021
-270.367	11.83	7.45912
7.801	12.487	17.04264
-206.068	13.73	10.66223
208.839	11.56	9.20872
265.669	14.94	17.98653
-74.175	12.763	6.25716
6.85	15.394	18.51923
-288.507	14.87	13.77972
218.074	14.423	6.5867
142.35	12.77	12.00764
48.063	12.848	14.91103
-46.417	13.542	8.00904
-22.205	12.483	17.0032
-285.909	14.925	19.7382
249.585	15.296	18.00815
-47.196	13.078	5.32864
267.862	15.136	17.22266
331.122	14.391	6.90058
340.444	14.803	16.96651
-47.313	12.785	16.54857
266.162	13.959	3.1423
-247.458	14.213	16.11723
128.401	15.258	16.10862
-285.839	15.0	7.278
311.052	12.732	13.93818
183.724	12.535	16.99445
145.155	12.135	15.54237
-105.211	14.836	4.47324
323.845	12.128	16.60761
-306.998	13.964	2.4475
-92.888	14.814	18.71215
-165.726	12.864	2.92455
-282.914	11.873	2.75275
278.905	13.069	6.02072
285.207	13.427	9.05135
250.05	14.629	5.85897
301.268	12.857	3.11126
-3.737	14.999	17.08709
-157.913	14.29	3.38877
167.941	13.956	15.40459
-56.169	14.61	19.07114
-262.836	13.278	13.71982
229.282	14.799	18.38024
141.183	14.635	15.42012
165.386	13.645	18.4656
-5.948	14.116	6.69444
129.015	14.292	14.90633
-268.021	14.233	12.67516
-60.713	14.792	4.75765
-54.462	14.653	9.10942
293.781	12.75	16.29
119.025	13.207	16.46036
-229.614	14.294	6.33324
-115.323	15.37	16.88463
46.404	12.876	9.56319
41.478	13.467	13.31275
184.882	12.969	4.46357
42.93	13.646	4.92919
106.848	14.379	5.07839
0.497	14.272	16.45107
-100.114	11.594	14.36385
274.432	13.099	6.00328
-41.646	14.046	9.46539
-140.651	11.956	8.31329
-208.438	11.638	8.33166
100.989	13.472	2.61496
38.454	13.5	9.60498
-95.576	12.818	18.95659
341.033	14.529	7.06415
-190.281	13.704	18.56659
-263.459	11.586	5.38289
-325.517	14.954	15.02776
-296.891	13.101	6.078
317.63	14.045	2.50809
-266.249	11.687	12.21616
-23.588	12.112	6.87518
174.884	14.195	19.3743
-93.813	12.1	11.22236
101.456	13.748	2.5938
94.401	12.224	12.46796
170.45	13.07	18.28192
323.119	14.568	19.60462
137.566	14.383	7.92208
-260.383	12.774	7.46077
-289.832	14.433	8.75321
-315.516	13.759	11.16946
222.592	13.523	6.57389
-207.908	13.343	13.92216
197.37	14.64	6.97682
-235.221	13.1	5.13506
-230.221	15.078	13.92495
-209.31	12.894	14.24569
109.488	12.996	16.73135
259.815	12.346	18.59711
198.861	13.983	16.78458
-210.495	15.185	11.16094
-140.178	11.902	8.98572
294.872	11.796	8.8471
-207.228	11.506	7.13156
-60.866	14.932	2.08241
-312.288	14.939	3.18194
68.432	13.133	6.29986
-29.162	11.501	4.6448
-142.723	14.507	11.27841
-167.523	12.213	19.36801
3.143	12.87	8.88667
-88.722	14.257	7.20741
-20.887	13.109	6.74017
136.735	11.742	17.53807
40.806	13.581	16.97174
-54.35	13.34	8.20694
221.652	12.712	4.78648
-11.38	13.6	9.98389
21.573	15.205	4.68369
10.853	12.783	19.64077
212.46	15.468	2.76919
13.17	13.24	13.56344
-297.202	11.936	5.82786
-82.207	15.418	9.73551
-136.77	11.96	7.1245
-187.005	15.175	14.63299
12.423	14.933	16.30799
127.946	12.609	18.17406
-47.35	15.05	19.905
230.261	13.761	15.29183
44.793	13.24	15.36094
18.041	13.86	8.94052
-23.154	12.676	9.9314
209.184	14.285	12.36334
-111.883	14.227	15.34966
-285.196	11.723	17.92886
-165.46	12.649	6.31621
-316.543	13.238	5.1892
-274.702	12.698	18.70057
-84.676	15.447	13.27086
-35.908	12.879	6.82717
310.94	13.915	3.14425
8.964	15.096	13.3552
-335.82	14.718	8.9638
-120.895	11.568	13.06246
-172.915	14.733	4.00794
-35.837	13.303	6.26637
-45.255	12.403	4.06894
38.286	13.34	4.21503
194.109	15.071	10.64665
42.86	14.025	12.48047
-78.811	12.132	12.04608
-295.683	13.835	9.58204
-344.185	14.642	9.45714
97.855	13.939	18.30488
195.139	14.033	18.88536
-125.272	13.547	4.69131
-138.738	14.543	3.32498
83.209	15.179	3.18793
-157.042	13.001	4.69055
-267.607	13.376	13.95093
-108.711	12.851	6.23524
-97.675	12.775	5.64347
128.757	11.861	6.16441
75.65	12.029	6.7104
167.096	14.416	3.16391
-307.372	13.401	18.89648
181.928	14.079	4.0527
-200.56	11.586	11.31667
14.286	14.552	7.77904
224.25	12.226	15.14584
-18.375	11.972	16.11115
-116.884	14.354	4.6318
-213.151	15.152	16.42054
-144.51	13.013	4.17486
78.611	13.111	2.8732
321.7	15.303	15.1423
120.519	14.23	14.62373
282.025	11.714	15.92326
-59.04	13.584	13.17851
145.839	13.976	16.424
343.426	12.842	6.46943
-288.439	14.683	6.14066
225.202	14.671	12.55283
-184.806	13.309	18.18539
-253.264	15.263	13.1951
79.877	11.652	10.21196
322.322	15.077	7.42779
272.272	11.962	3.74891
62.619	13.48	13.21954
51.393	13.197	2.13068
45.385	13.077	10.82476
305.771	15.392	17.15568
-300.787	12.753	18.92741
113.713	15.445	11.85146
-15.562	11.806	15.43477
-344.503	14.37	6.35463
-156.685	15.441	7.82087
-88.032	12.131	9.18289
-152.326	14.016	6.80426
268.0	12.122	11.70979
-299.098	13.462	6.60393
-206.087	13.653	7.47306
219.812	14.879	7.98444
-242.486	12.703	13.4258
-340.352	12.472	6.02204
222.634	15.426	16.03466
55.153	11.713	7.1548
-227.838	14.7	14.6851
-286.11	12.101	9.17612
-138.093	11.796	7.11849
-55.163	13.77	2.19463
-102.179	14.479	9.4977
-80.938	13.713	7.0844
217.067	11.692	5.94106
92.644	14.995	4.73602
-55.736	14.219	15.05549
-278.605	12.776	10.76358
-157.453	12.738	9.14287
249.389	11.516	4.47566
53.565	13.471	14.91946
-60.796	15.288	7.32542
330.119	13.422	7.66519
289.605	13.026	15.08363
326.8	11.85	13.59829
198.995	11.565	12.91752
-138.413	13.685	2.5795
280.649	13.366	8.55183
114.2	12.066	16.21534
317.133	15.349	10.47399
244.403	13.623	13.49415
253.441	12.705	17.295
62.931	11.595	16.92144
155.243	12.42	5.30271
298.624	13.709	15.65104
87.061	15.325	8.27544
297.587	13.843	10.25923
-32.499	13.929	3.20454
-123.872	11.895	18.99956
285.819	14.717	19.56697
54.553	13.86	4.41579
-192.507	13.435	15.5632
234.77	12.688	11.40051
-199.115	11.715	16.61662
-295.646	13.526	7.46915
-195.808	14.597	2.02431
40.425	14.308	7.39091
280.955	14.581	16.80441
314.967	15.092	5.58486
-256.104	12.353	12.87459
294.1	12.177	9.06727
-98.99	14.428	5.5322
-130.079	12.929	4.65921
153.707	13.946	6.54681
200.746	12.632	19.38151
-59.782	15.44	8.22007
206.933	12.567	5.61092
135.789	11.922	16.19748
291.838	12.8	4.46827
45.293	12.265	18.77092
237.503	14.091	3.72549
-197.54	12.838	14.08006
102.382	13.968	8.80089
-264.452	13.732	19.75739
-287.66	13.624	2.56135
-311.534	14.904	16.39786
143.443	13.03	19.16804
36.793	14.963	8.36102
330.538	15.006	19.20465
155.778	11.782	13.54928
252.569	13.528	3.9553
189.657	13.339	4.05842
335.196	15.054	11.94766
308.174	14.589	19.706
200.398	15.438	19.86572
-146.256	12.298	9.45459
-54.442	11.947	4.131
-261.226	13.287	15.47639
78.683	14.037	3.9692
27.94	13.033	8.38433
262.218	11.837	3.04301
-29.494	13.837	3.3163
4.37	12.19	13.68843
-91.92	14.547	14.37647
175.539	15.204	14.307
-244.182	14.071	14.54371
61.292	14.551	10.08189
85.594	13.343	6.39497
-101.31	11.758	4.41818
-36.762	14.343	6.57764
-168.503	12.114	19.47094
13.626	13.322	14.00737
327.607	12.979	14.30545
-207.085	13.661	10.53478
-255.052	11.672	17.92144
220.682	11.946	18.49647
27.644	14.21	17.66792
42.383	15.077	2.4301
-289.573	13.017	13.88912
-82.517	12.867	17.23651
-251.992	14.087	2.48333
-349.806	12.165	15.56073
241.129	14.977	8.15188
168.549	14.005	19.22303
276.74	13.755	11.24554
257.779	15.128	5.81273
107.088	13.259	11.85892
-343.932	15.19	16.31258
-329.86	12.159	4.43054
-0.36	14.63	4.77718
-71.576	13.095	2.00444
-77.928	14.18	17.40293
-334.467	15.011	9.79833
169.019	13.068	19.0092
203.612	12.368	15.67242
-340.883	15.351	4.31783
-169.844	11.642	16.09
113.765	13.848	2.28705
229.88	11.865	15.59495
38.175	13.606	12.55707
85.783	14.47	6.16285
-190.837	15.404	7.52078
324.454	14.242	7.32295
-135.011	14.314	14.03432
114.02	11.616	16.33322
58.279	13.334	5.45464
287.276	12.027	12.58885
-233.628	11.741	4.67261
11.935	13.908	12.60633
93.268	13.086	6.57067
305.119	12.089	12.833
-75.955	14.099	11.12015
-3.132	14.03	11.76608
111.947	14.217	14.72505
-123.542	13.832	7.0527
-212.292	13.781	9.5702
187.994	14.783	14.85041
-349.739	12.061	2.24414
51.875	13.305	10.11762
325.595	13.445	19.72558
349.711	12.882	19.46768
-193.235	12.902	14.25015
-251.247	14.083	6.99386
-337.047	13.552	18.45574
274.839	13.002	13.53163
-240.324	13.453	7.72521
-13.142	14.587	9.36988
10.419	14.103	8.71146
-241.211	14.239	5.63345
-133.456	14.756	3.15976
288.709	14.676	16.76259
-218.008	14.701	10.06784
128.192	12.094	5.94478
141.435	11.891	7.17214
-304.463	13.11	17.18037
72.195	11.81	17.61604
-75.836	14.601	14.32784
83.396	12.294	4.70807
205.686	14.149	13.16365
217.391	14.138	17.13714
-214.129	15.393	4.67816
-280.609	15.219	18.2642
-22.586	14.753	13.38258
-66.781	11.809	4.85659
-209.664	12.056	9.53372
-89.001	14.118	3.79919
-293.221	12.82	16.64138
180.673	13.788	10.35458
-225.015	15.265	12.64581
170.642	12.965	18.72702
-119.32	11.513	6.26405
347.202	14.677	9.16432
-293.049	12.105	8.78655
-212.663	12.076	2.94887
-230.413	13.682	6.6747
-135.293	13.275	11.06343
156.328	12.587	18.99141
45.611	12.038	17.01058
334.813	11.989	11.87297
-76.228	13.588	13.48679
189.211	15.08	8.0232
17.56	13.905	11.99508
-57.064	15.368	18.57382
-77.378	14.287	11.52206
305.51	14.159	9.23328
-105.396	14.782	19.96696
-241.777	12.11	4.04144
-73.635	12.54	14.66816
-90.987	13.064	10.51423
-330.71	12.367	16.12715
-74.572	12.64	2.43519
-249.67	12.082	3.75791
19.585	13.159	12.10166
244.576	12.099	7.93917
261.098	12.718	8.00437
45.023	13.693	7.30541
-45.526	11.696	10.5194
-271.22	13.768	15.51064
98.264	13.63	7.30902
-13.345	15.073	7.64303
292.071	14.986	4.12777
53.44	14.11	10.65104
-171.542	15.402	3.2647
-214.963	14.572	10.95418
19.717	13.853	8.28329
-210.459	14.506	12.6275
-79.008	13.283	19.28171
-348.166	12.04	10.64728
118.539	13.825	18.52824
-233.78	14.301	8.17073
245.323	11.621	11.76002
1.418	11.917	12.09546
295.47	14.8	4.64821
282.241	12.467	14.55386
321.109	13.352	8.31239
-334.287	13.777	15.92155
-159.483	14.931	17.64623
-127.497	12.387	16.56327
-70.63	14.231	8.49534
-189.209	15.353	19.49926
38.753	11.741	13.58251
18.618	12.933	12.88468
347.577	11.745	9.19638
-59.29	15.035	13.02895
262.126	14.121	13.4158
67.251	13.741	4.55635
-217.784	15.309	6.07494
158.536	12.332	16.596
-200.876	14.51	11.6127
122.805	12.01	19.07402
-189.296	13.99	15.3738
336.94	12.653	12.50711
180.086	14.248	18.13767
-203.588	13.626	15.82684
-15.64	13.299	17.26134
312.369	14.565	7.79823
327.829	11.826	14.63754
152.628	13.115	8.21194
155.827	13.092	13.2556
271.712	12.584	15.85453
